category,sign,video_id,video_path,rel_path,n_frames,out_name,status,miss_left_raw,miss_right_raw,miss_left_fixed,miss_right_fixed
Places,22. Restaurant,MVI_3451,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/22. Restaurant/MVI_3451.MOV,Places/22. Restaurant/MVI_3451.MOV,49,Places__22. Restaurant__MVI_3451.npy,skipped,,,,
Places,22. Restaurant,MVI_3527,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/22. Restaurant/MVI_3527.MOV,Places/22. Restaurant/MVI_3527.MOV,61,Places__22. Restaurant__MVI_3527.npy,skipped,,,,
Places,22. Restaurant,MVI_3528,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/22. Restaurant/MVI_3528.MOV,Places/22. Restaurant/MVI_3528.MOV,59,Places__22. Restaurant__MVI_3528.npy,skipped,,,,
Places,22. Restaurant,MVI_3529,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/22. Restaurant/MVI_3529.MOV,Places/22. Restaurant/MVI_3529.MOV,58,Places__22. Restaurant__MVI_3529.npy,skipped,,,,
Places,22. Restaurant,MVI_3530,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/22. Restaurant/MVI_3530.MOV,Places/22. Restaurant/MVI_3530.MOV,55,Places__22. Restaurant__MVI_3530.npy,skipped,,,,
Places,22. Restaurant,MVI_3605,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/22. Restaurant/MVI_3605.MOV,Places/22. Restaurant/MVI_3605.MOV,59,Places__22. Restaurant__MVI_3605.npy,skipped,,,,
Places,22. Restaurant,MVI_3606,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/22. Restaurant/MVI_3606.MOV,Places/22. Restaurant/MVI_3606.MOV,51,Places__22. Restaurant__MVI_3606.npy,skipped,,,,
Places,22. Restaurant,MVI_3607,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/22. Restaurant/MVI_3607.MOV,Places/22. Restaurant/MVI_3607.MOV,45,Places__22. Restaurant__MVI_3607.npy,skipped,,,,
Places,22. Restaurant,MVI_3608,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/22. Restaurant/MVI_3608.MOV,Places/22. Restaurant/MVI_3608.MOV,47,Places__22. Restaurant__MVI_3608.npy,skipped,,,,
Places,23. Court,MVI_3288,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/Extra/MVI_3288.MOV,Places/23. Court/Extra/MVI_3288.MOV,76,Places__23. Court__MVI_3288.npy,ok,11.0,18.0,7.0,8.0
Places,23. Court,MVI_3368,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/Extra/MVI_3368.MOV,Places/23. Court/Extra/MVI_3368.MOV,66,Places__23. Court__MVI_3368.npy,ok,29.0,43.0,24.0,43.0
Places,23. Court,MVI_3613,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/Extra/MVI_3613.MOV,Places/23. Court/Extra/MVI_3613.MOV,66,Places__23. Court__MVI_3613.npy,ok,13.0,12.0,13.0,6.0
Places,23. Court,MVI_3284,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3284.MOV,Places/23. Court/MVI_3284.MOV,74,Places__23. Court__MVI_3284.npy,skipped,,,,
Places,23. Court,MVI_3285,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3285.MOV,Places/23. Court/MVI_3285.MOV,68,Places__23. Court__MVI_3285.npy,skipped,,,,
Places,23. Court,MVI_3286,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3286.MOV,Places/23. Court/MVI_3286.MOV,68,Places__23. Court__MVI_3286.npy,skipped,,,,
Places,23. Court,MVI_3287,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3287.MOV,Places/23. Court/MVI_3287.MOV,84,Places__23. Court__MVI_3287.npy,skipped,,,,
Places,23. Court,MVI_3365,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3365.MOV,Places/23. Court/MVI_3365.MOV,87,Places__23. Court__MVI_3365.npy,skipped,,,,
Places,23. Court,MVI_3366,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3366.MOV,Places/23. Court/MVI_3366.MOV,61,Places__23. Court__MVI_3366.npy,skipped,,,,
Places,23. Court,MVI_3367,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3367.MOV,Places/23. Court/MVI_3367.MOV,69,Places__23. Court__MVI_3367.npy,skipped,,,,
Places,23. Court,MVI_3370,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3370.MOV,Places/23. Court/MVI_3370.MOV,81,Places__23. Court__MVI_3370.npy,skipped,,,,
Places,23. Court,MVI_3452,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3452.MOV,Places/23. Court/MVI_3452.MOV,68,Places__23. Court__MVI_3452.npy,skipped,,,,
Places,23. Court,MVI_3453,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3453.MOV,Places/23. Court/MVI_3453.MOV,58,Places__23. Court__MVI_3453.npy,skipped,,,,
Places,23. Court,MVI_3454,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3454.MOV,Places/23. Court/MVI_3454.MOV,59,Places__23. Court__MVI_3454.npy,skipped,,,,
Places,23. Court,MVI_3455,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3455.MOV,Places/23. Court/MVI_3455.MOV,59,Places__23. Court__MVI_3455.npy,skipped,,,,
Places,23. Court,MVI_3531,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3531.MOV,Places/23. Court/MVI_3531.MOV,70,Places__23. Court__MVI_3531.npy,skipped,,,,
Places,23. Court,MVI_3532,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3532.MOV,Places/23. Court/MVI_3532.MOV,56,Places__23. Court__MVI_3532.npy,skipped,,,,
Places,23. Court,MVI_3533,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3533.MOV,Places/23. Court/MVI_3533.MOV,54,Places__23. Court__MVI_3533.npy,skipped,,,,
Places,23. Court,MVI_3534,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3534.MOV,Places/23. Court/MVI_3534.MOV,60,Places__23. Court__MVI_3534.npy,skipped,,,,
Places,23. Court,MVI_3609,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3609.MOV,Places/23. Court/MVI_3609.MOV,62,Places__23. Court__MVI_3609.npy,skipped,,,,
Places,23. Court,MVI_3610,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3610.MOV,Places/23. Court/MVI_3610.MOV,56,Places__23. Court__MVI_3610.npy,skipped,,,,
Places,23. Court,MVI_3611,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3611.MOV,Places/23. Court/MVI_3611.MOV,58,Places__23. Court__MVI_3611.npy,skipped,,,,
Places,23. Court,MVI_3612,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/23. Court/MVI_3612.MOV,Places/23. Court/MVI_3612.MOV,61,Places__23. Court__MVI_3612.npy,skipped,,,,
Places,24. School,MVI_3290,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3290.MOV,Places/24. School/MVI_3290.MOV,72,Places__24. School__MVI_3290.npy,skipped,,,,
Places,24. School,MVI_3291,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3291.MOV,Places/24. School/MVI_3291.MOV,69,Places__24. School__MVI_3291.npy,skipped,,,,
Places,24. School,MVI_3292,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3292.MOV,Places/24. School/MVI_3292.MOV,65,Places__24. School__MVI_3292.npy,skipped,,,,
Places,24. School,MVI_3293,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3293.MOV,Places/24. School/MVI_3293.MOV,72,Places__24. School__MVI_3293.npy,skipped,,,,
Places,24. School,MVI_3371,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3371.MOV,Places/24. School/MVI_3371.MOV,75,Places__24. School__MVI_3371.npy,skipped,,,,
Places,24. School,MVI_3372,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3372.MOV,Places/24. School/MVI_3372.MOV,61,Places__24. School__MVI_3372.npy,skipped,,,,
Places,24. School,MVI_3373,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3373.MOV,Places/24. School/MVI_3373.MOV,66,Places__24. School__MVI_3373.npy,skipped,,,,
Places,24. School,MVI_3374,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3374.MOV,Places/24. School/MVI_3374.MOV,66,Places__24. School__MVI_3374.npy,skipped,,,,
Places,24. School,MVI_3456,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3456.MOV,Places/24. School/MVI_3456.MOV,47,Places__24. School__MVI_3456.npy,skipped,,,,
Places,24. School,MVI_3457,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3457.MOV,Places/24. School/MVI_3457.MOV,51,Places__24. School__MVI_3457.npy,skipped,,,,
Places,24. School,MVI_3458,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3458.MOV,Places/24. School/MVI_3458.MOV,55,Places__24. School__MVI_3458.npy,skipped,,,,
Places,24. School,MVI_3459,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3459.MOV,Places/24. School/MVI_3459.MOV,56,Places__24. School__MVI_3459.npy,skipped,,,,
Places,24. School,MVI_3535,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3535.MOV,Places/24. School/MVI_3535.MOV,55,Places__24. School__MVI_3535.npy,skipped,,,,
Places,24. School,MVI_3536,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3536.MOV,Places/24. School/MVI_3536.MOV,53,Places__24. School__MVI_3536.npy,skipped,,,,
Places,24. School,MVI_3537,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3537.MOV,Places/24. School/MVI_3537.MOV,43,Places__24. School__MVI_3537.npy,skipped,,,,
Places,24. School,MVI_3538,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3538.MOV,Places/24. School/MVI_3538.MOV,56,Places__24. School__MVI_3538.npy,skipped,,,,
Places,24. School,MVI_3614,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3614.MOV,Places/24. School/MVI_3614.MOV,56,Places__24. School__MVI_3614.npy,skipped,,,,
Places,24. School,MVI_3615,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3615.MOV,Places/24. School/MVI_3615.MOV,55,Places__24. School__MVI_3615.npy,skipped,,,,
Places,24. School,MVI_3616,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3616.MOV,Places/24. School/MVI_3616.MOV,46,Places__24. School__MVI_3616.npy,skipped,,,,
Places,24. School,MVI_3617,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/24. School/MVI_3617.MOV,Places/24. School/MVI_3617.MOV,49,Places__24. School__MVI_3617.npy,skipped,,,,
Places,25. Office,MVI_3294,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3294.MOV,Places/25. Office/MVI_3294.MOV,80,Places__25. Office__MVI_3294.npy,skipped,,,,
Places,25. Office,MVI_3295,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3295.MOV,Places/25. Office/MVI_3295.MOV,68,Places__25. Office__MVI_3295.npy,skipped,,,,
Places,25. Office,MVI_3296,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3296.MOV,Places/25. Office/MVI_3296.MOV,64,Places__25. Office__MVI_3296.npy,skipped,,,,
Places,25. Office,MVI_3297,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3297.MOV,Places/25. Office/MVI_3297.MOV,60,Places__25. Office__MVI_3297.npy,skipped,,,,
Places,25. Office,MVI_3460,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3460.MOV,Places/25. Office/MVI_3460.MOV,47,Places__25. Office__MVI_3460.npy,skipped,,,,
Places,25. Office,MVI_3461,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3461.MOV,Places/25. Office/MVI_3461.MOV,56,Places__25. Office__MVI_3461.npy,skipped,,,,
Places,25. Office,MVI_3462,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3462.MOV,Places/25. Office/MVI_3462.MOV,59,Places__25. Office__MVI_3462.npy,skipped,,,,
Places,25. Office,MVI_3463,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3463.MOV,Places/25. Office/MVI_3463.MOV,49,Places__25. Office__MVI_3463.npy,skipped,,,,
Places,25. Office,MVI_3539,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3539.MOV,Places/25. Office/MVI_3539.MOV,49,Places__25. Office__MVI_3539.npy,skipped,,,,
Places,25. Office,MVI_3540,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3540.MOV,Places/25. Office/MVI_3540.MOV,46,Places__25. Office__MVI_3540.npy,skipped,,,,
Places,25. Office,MVI_3541,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3541.MOV,Places/25. Office/MVI_3541.MOV,52,Places__25. Office__MVI_3541.npy,skipped,,,,
Places,25. Office,MVI_3542,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3542.MOV,Places/25. Office/MVI_3542.MOV,45,Places__25. Office__MVI_3542.npy,skipped,,,,
Places,25. Office,MVI_3618,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3618.MOV,Places/25. Office/MVI_3618.MOV,52,Places__25. Office__MVI_3618.npy,skipped,,,,
Places,25. Office,MVI_3619,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3619.MOV,Places/25. Office/MVI_3619.MOV,50,Places__25. Office__MVI_3619.npy,skipped,,,,
Places,25. Office,MVI_3620,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3620.MOV,Places/25. Office/MVI_3620.MOV,44,Places__25. Office__MVI_3620.npy,skipped,,,,
Places,25. Office,MVI_3621,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3621.MOV,Places/25. Office/MVI_3621.MOV,54,Places__25. Office__MVI_3621.npy,skipped,,,,
Places,25. Office,MVI_3675,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3675.MOV,Places/25. Office/MVI_3675.MOV,66,Places__25. Office__MVI_3675.npy,skipped,,,,
Places,25. Office,MVI_3676,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3676.MOV,Places/25. Office/MVI_3676.MOV,60,Places__25. Office__MVI_3676.npy,skipped,,,,
Places,25. Office,MVI_3677,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3677.MOV,Places/25. Office/MVI_3677.MOV,59,Places__25. Office__MVI_3677.npy,skipped,,,,
Places,25. Office,MVI_3678,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/25. Office/MVI_3678.MOV,Places/25. Office/MVI_3678.MOV,62,Places__25. Office__MVI_3678.npy,skipped,,,,
Places,26. University,MVI_3626,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/Extra/MVI_3626.MOV,Places/26. University/Extra/MVI_3626.MOV,41,Places__26. University__MVI_3626.npy,ok,0.0,13.0,0.0,0.0
Places,26. University,MVI_3298,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3298.MOV,Places/26. University/MVI_3298.MOV,68,Places__26. University__MVI_3298.npy,skipped,,,,
Places,26. University,MVI_3299,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3299.MOV,Places/26. University/MVI_3299.MOV,64,Places__26. University__MVI_3299.npy,skipped,,,,
Places,26. University,MVI_3300,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3300.MOV,Places/26. University/MVI_3300.MOV,58,Places__26. University__MVI_3300.npy,skipped,,,,
Places,26. University,MVI_3301,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3301.MOV,Places/26. University/MVI_3301.MOV,56,Places__26. University__MVI_3301.npy,skipped,,,,
Places,26. University,MVI_3375,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3375.MOV,Places/26. University/MVI_3375.MOV,66,Places__26. University__MVI_3375.npy,skipped,,,,
Places,26. University,MVI_3376,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3376.MOV,Places/26. University/MVI_3376.MOV,53,Places__26. University__MVI_3376.npy,skipped,,,,
Places,26. University,MVI_3377,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3377.MOV,Places/26. University/MVI_3377.MOV,57,Places__26. University__MVI_3377.npy,skipped,,,,
Places,26. University,MVI_3378,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3378.MOV,Places/26. University/MVI_3378.MOV,61,Places__26. University__MVI_3378.npy,skipped,,,,
Places,26. University,MVI_3464,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3464.MOV,Places/26. University/MVI_3464.MOV,48,Places__26. University__MVI_3464.npy,skipped,,,,
Places,26. University,MVI_3465,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3465.MOV,Places/26. University/MVI_3465.MOV,55,Places__26. University__MVI_3465.npy,skipped,,,,
Places,26. University,MVI_3466,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3466.MOV,Places/26. University/MVI_3466.MOV,43,Places__26. University__MVI_3466.npy,skipped,,,,
Places,26. University,MVI_3467,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3467.MOV,Places/26. University/MVI_3467.MOV,67,Places__26. University__MVI_3467.npy,skipped,,,,
Places,26. University,MVI_3543,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3543.MOV,Places/26. University/MVI_3543.MOV,44,Places__26. University__MVI_3543.npy,skipped,,,,
Places,26. University,MVI_3544,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3544.MOV,Places/26. University/MVI_3544.MOV,42,Places__26. University__MVI_3544.npy,skipped,,,,
Places,26. University,MVI_3545,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3545.MOV,Places/26. University/MVI_3545.MOV,46,Places__26. University__MVI_3545.npy,skipped,,,,
Places,26. University,MVI_3546,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3546.MOV,Places/26. University/MVI_3546.MOV,49,Places__26. University__MVI_3546.npy,skipped,,,,
Places,26. University,MVI_3622,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3622.MOV,Places/26. University/MVI_3622.MOV,49,Places__26. University__MVI_3622.npy,skipped,,,,
Places,26. University,MVI_3623,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3623.MOV,Places/26. University/MVI_3623.MOV,46,Places__26. University__MVI_3623.npy,skipped,,,,
Places,26. University,MVI_3624,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3624.MOV,Places/26. University/MVI_3624.MOV,43,Places__26. University__MVI_3624.npy,skipped,,,,
Places,26. University,MVI_3625,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/26. University/MVI_3625.MOV,Places/26. University/MVI_3625.MOV,44,Places__26. University__MVI_3625.npy,skipped,,,,
Places,27. Park,MVI_3306,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/Extra/MVI_3306.MOV,Places/27. Park/Extra/MVI_3306.MOV,66,Places__27. Park__MVI_3306.npy,ok,20.0,19.0,16.0,6.0
Places,27. Park,MVI_3631,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/Extra/MVI_3631.MOV,Places/27. Park/Extra/MVI_3631.MOV,44,Places__27. Park__MVI_3631.npy,ok,18.0,13.0,0.0,6.0
Places,27. Park,MVI_3302,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3302.MOV,Places/27. Park/MVI_3302.MOV,69,Places__27. Park__MVI_3302.npy,skipped,,,,
Places,27. Park,MVI_3303,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3303.MOV,Places/27. Park/MVI_3303.MOV,64,Places__27. Park__MVI_3303.npy,skipped,,,,
Places,27. Park,MVI_3304,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3304.MOV,Places/27. Park/MVI_3304.MOV,65,Places__27. Park__MVI_3304.npy,skipped,,,,
Places,27. Park,MVI_3305,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3305.MOV,Places/27. Park/MVI_3305.MOV,67,Places__27. Park__MVI_3305.npy,skipped,,,,
Places,27. Park,MVI_3380,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3380.MOV,Places/27. Park/MVI_3380.MOV,66,Places__27. Park__MVI_3380.npy,skipped,,,,
Places,27. Park,MVI_3381,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3381.MOV,Places/27. Park/MVI_3381.MOV,65,Places__27. Park__MVI_3381.npy,skipped,,,,
Places,27. Park,MVI_3382,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3382.MOV,Places/27. Park/MVI_3382.MOV,66,Places__27. Park__MVI_3382.npy,skipped,,,,
Places,27. Park,MVI_3383,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3383.MOV,Places/27. Park/MVI_3383.MOV,66,Places__27. Park__MVI_3383.npy,skipped,,,,
Places,27. Park,MVI_3468,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3468.MOV,Places/27. Park/MVI_3468.MOV,55,Places__27. Park__MVI_3468.npy,skipped,,,,
Places,27. Park,MVI_3469,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3469.MOV,Places/27. Park/MVI_3469.MOV,60,Places__27. Park__MVI_3469.npy,skipped,,,,
Places,27. Park,MVI_3470,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3470.MOV,Places/27. Park/MVI_3470.MOV,59,Places__27. Park__MVI_3470.npy,skipped,,,,
Places,27. Park,MVI_3471,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3471.MOV,Places/27. Park/MVI_3471.MOV,53,Places__27. Park__MVI_3471.npy,skipped,,,,
Places,27. Park,MVI_3548,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3548.MOV,Places/27. Park/MVI_3548.MOV,54,Places__27. Park__MVI_3548.npy,skipped,,,,
Places,27. Park,MVI_3549,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3549.MOV,Places/27. Park/MVI_3549.MOV,59,Places__27. Park__MVI_3549.npy,skipped,,,,
Places,27. Park,MVI_3550,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3550.MOV,Places/27. Park/MVI_3550.MOV,62,Places__27. Park__MVI_3550.npy,skipped,,,,
Places,27. Park,MVI_3551,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3551.MOV,Places/27. Park/MVI_3551.MOV,76,Places__27. Park__MVI_3551.npy,skipped,,,,
Places,27. Park,MVI_3627,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3627.MOV,Places/27. Park/MVI_3627.MOV,47,Places__27. Park__MVI_3627.npy,skipped,,,,
Places,27. Park,MVI_3628,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3628.MOV,Places/27. Park/MVI_3628.MOV,45,Places__27. Park__MVI_3628.npy,skipped,,,,
Places,27. Park,MVI_3629,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3629.MOV,Places/27. Park/MVI_3629.MOV,47,Places__27. Park__MVI_3629.npy,skipped,,,,
Places,27. Park,MVI_3630,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/27. Park/MVI_3630.MOV,Places/27. Park/MVI_3630.MOV,45,Places__27. Park__MVI_3630.npy,skipped,,,,
Places,28. Store or Shop,MVI_3636,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/28. Store or Shop/Extra/MVI_3636.MOV,Places/28. Store or Shop/Extra/MVI_3636.MOV,46,Places__28. Store or Shop__MVI_3636.npy,ok,20.0,18.0,16.0,6.0
Places,28. Store or Shop,MVI_3637,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/28. Store or Shop/Extra/MVI_3637.MOV,Places/28. Store or Shop/Extra/MVI_3637.MOV,48,Places__28. Store or Shop__MVI_3637.npy,ok,24.0,23.0,16.0,18.0
Places,28. Store or Shop,MVI_3307,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/28. Store or Shop/MVI_3307.MOV,Places/28. Store or Shop/MVI_3307.MOV,59,Places__28. Store or Shop__MVI_3307.npy,skipped,,,,
Places,28. Store or Shop,MVI_3308,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/28. Store or Shop/MVI_3308.MOV,Places/28. Store or Shop/MVI_3308.MOV,61,Places__28. Store or Shop__MVI_3308.npy,skipped,,,,
Places,28. Store or Shop,MVI_3309,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/28. Store or Shop/MVI_3309.MOV,Places/28. Store or Shop/MVI_3309.MOV,63,Places__28. Store or Shop__MVI_3309.npy,skipped,,,,
Places,28. Store or Shop,MVI_3310,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/28. Store or Shop/MVI_3310.MOV,Places/28. Store or Shop/MVI_3310.MOV,56,Places__28. Store or Shop__MVI_3310.npy,skipped,,,,
Places,28. Store or Shop,MVI_3384,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/28. Store or Shop/MVI_3384.MOV,Places/28. Store or Shop/MVI_3384.MOV,62,Places__28. Store or Shop__MVI_3384.npy,skipped,,,,
Places,28. Store or Shop,MVI_3385,/Users/yamini/Desktop/projects/ISL PROJECT/include_videos/Places/28. Store or Shop/MVI_3385.MOV,Places/28. Store or Shop/MVI_3385.MOV,64,Places__28. Store or Shop__MVI_3385.npy,skipped,,,,
