category,sign,video_id,out_name,signer_id
Places,24. School,MVI_3617,Places__24. School__MVI_3617.npy,4
Places,25. Office,MVI_3294,Places__25. Office__MVI_3294.npy,0
Places,25. Office,MVI_3295,Places__25. Office__MVI_3295.npy,1
Places,25. Office,MVI_3296,Places__25. Office__MVI_3296.npy,2
Places,25. Office,MVI_3297,Places__25. Office__MVI_3297.npy,3
Places,25. Office,MVI_3460,Places__25. Office__MVI_3460.npy,4
Places,25. Office,MVI_3461,Places__25. Office__MVI_3461.npy,5
Places,25. Office,MVI_3462,Places__25. Office__MVI_3462.npy,6
Places,25. Office,MVI_3463,Places__25. Office__MVI_3463.npy,7
Places,25. Office,MVI_3539,Places__25. Office__MVI_3539.npy,8
Places,25. Office,MVI_3540,Places__25. Office__MVI_3540.npy,9
Places,25. Office,MVI_3541,Places__25. Office__MVI_3541.npy,10
Places,25. Office,MVI_3542,Places__25. Office__MVI_3542.npy,11
Places,25. Office,MVI_3618,Places__25. Office__MVI_3618.npy,12
Places,25. Office,MVI_3619,Places__25. Office__MVI_3619.npy,13
Places,25. Office,MVI_3620,Places__25. Office__MVI_3620.npy,14
Places,25. Office,MVI_3621,Places__25. Office__MVI_3621.npy,0
Places,25. Office,MVI_3675,Places__25. Office__MVI_3675.npy,1
Places,25. Office,MVI_3676,Places__25. Office__MVI_3676.npy,2
Places,25. Office,MVI_3677,Places__25. Office__MVI_3677.npy,3
Places,25. Office,MVI_3678,Places__25. Office__MVI_3678.npy,4
Places,26. University,MVI_3626,Places__26. University__MVI_3626.npy,5
Places,26. University,MVI_3298,Places__26. University__MVI_3298.npy,0
Places,26. University,MVI_3299,Places__26. University__MVI_3299.npy,1
Places,26. University,MVI_3300,Places__26. University__MVI_3300.npy,2
Places,26. University,MVI_3301,Places__26. University__MVI_3301.npy,3
Places,26. University,MVI_3375,Places__26. University__MVI_3375.npy,4
Places,26. University,MVI_3376,Places__26. University__MVI_3376.npy,5
Places,26. University,MVI_3377,Places__26. University__MVI_3377.npy,6
Places,26. University,MVI_3378,Places__26. University__MVI_3378.npy,7
Places,26. University,MVI_3464,Places__26. University__MVI_3464.npy,8
Places,26. University,MVI_3465,Places__26. University__MVI_3465.npy,9
Places,26. University,MVI_3466,Places__26. University__MVI_3466.npy,10
Places,26. University,MVI_3467,Places__26. University__MVI_3467.npy,11
Places,26. University,MVI_3543,Places__26. University__MVI_3543.npy,12
Places,26. University,MVI_3544,Places__26. University__MVI_3544.npy,13
Places,26. University,MVI_3545,Places__26. University__MVI_3545.npy,14
Places,26. University,MVI_3546,Places__26. University__MVI_3546.npy,0
Places,26. University,MVI_3622,Places__26. University__MVI_3622.npy,1
Places,26. University,MVI_3623,Places__26. University__MVI_3623.npy,2
Places,26. University,MVI_3624,Places__26. University__MVI_3624.npy,3
Places,26. University,MVI_3625,Places__26. University__MVI_3625.npy,4
Places,27. Park,MVI_3306,Places__27. Park__MVI_3306.npy,4
Places,27. Park,MVI_3631,Places__27. Park__MVI_3631.npy,6
Places,27. Park,MVI_3302,Places__27. Park__MVI_3302.npy,0
Places,27. Park,MVI_3303,Places__27. Park__MVI_3303.npy,1
Places,27. Park,MVI_3304,Places__27. Park__MVI_3304.npy,2
Places,27. Park,MVI_3305,Places__27. Park__MVI_3305.npy,3
Places,27. Park,MVI_3380,Places__27. Park__MVI_3380.npy,5
Places,27. Park,MVI_3381,Places__27. Park__MVI_3381.npy,6
Places,27. Park,MVI_3382,Places__27. Park__MVI_3382.npy,7
Places,27. Park,MVI_3383,Places__27. Park__MVI_3383.npy,8
Places,27. Park,MVI_3468,Places__27. Park__MVI_3468.npy,9
Places,27. Park,MVI_3469,Places__27. Park__MVI_3469.npy,10
Places,27. Park,MVI_3470,Places__27. Park__MVI_3470.npy,11
Places,27. Park,MVI_3471,Places__27. Park__MVI_3471.npy,12
Places,27. Park,MVI_3548,Places__27. Park__MVI_3548.npy,13
Places,27. Park,MVI_3549,Places__27. Park__MVI_3549.npy,14
Places,27. Park,MVI_3550,Places__27. Park__MVI_3550.npy,0
Places,27. Park,MVI_3551,Places__27. Park__MVI_3551.npy,1
Places,27. Park,MVI_3627,Places__27. Park__MVI_3627.npy,2
Places,27. Park,MVI_3628,Places__27. Park__MVI_3628.npy,3
Places,27. Park,MVI_3629,Places__27. Park__MVI_3629.npy,4
Places,27. Park,MVI_3630,Places__27. Park__MVI_3630.npy,5
Places,28. Store or Shop,MVI_3636,Places__28. Store or Shop__MVI_3636.npy,5
Places,28. Store or Shop,MVI_3637,Places__28. Store or Shop__MVI_3637.npy,6
Places,28. Store or Shop,MVI_3307,Places__28. Store or Shop__MVI_3307.npy,0
Places,28. Store or Shop,MVI_3308,Places__28. Store or Shop__MVI_3308.npy,1
Places,28. Store or Shop,MVI_3309,Places__28. Store or Shop__MVI_3309.npy,2
Places,28. Store or Shop,MVI_3310,Places__28. Store or Shop__MVI_3310.npy,3
Places,28. Store or Shop,MVI_3384,Places__28. Store or Shop__MVI_3384.npy,4
Places,28. Store or Shop,MVI_3385,Places__28. Store or Shop__MVI_3385.npy,5
Places,28. Store or Shop,MVI_3386,Places__28. Store or Shop__MVI_3386.npy,6
Places,28. Store or Shop,MVI_3387,Places__28. Store or Shop__MVI_3387.npy,7
Places,28. Store or Shop,MVI_3472,Places__28. Store or Shop__MVI_3472.npy,8
Places,28. Store or Shop,MVI_3473,Places__28. Store or Shop__MVI_3473.npy,9
Places,28. Store or Shop,MVI_3474,Places__28. Store or Shop__MVI_3474.npy,10
Places,28. Store or Shop,MVI_3475,Places__28. Store or Shop__MVI_3475.npy,11
Places,28. Store or Shop,MVI_3552,Places__28. Store or Shop__MVI_3552.npy,12
Places,28. Store or Shop,MVI_3553,Places__28. Store or Shop__MVI_3553.npy,13
Places,28. Store or Shop,MVI_3554,Places__28. Store or Shop__MVI_3554.npy,14
Places,28. Store or Shop,MVI_3555,Places__28. Store or Shop__MVI_3555.npy,0
Places,28. Store or Shop,MVI_3632,Places__28. Store or Shop__MVI_3632.npy,1
Places,28. Store or Shop,MVI_3633,Places__28. Store or Shop__MVI_3633.npy,2
Places,28. Store or Shop,MVI_3634,Places__28. Store or Shop__MVI_3634.npy,3
Places,28. Store or Shop,MVI_3635,Places__28. Store or Shop__MVI_3635.npy,4
Places,29. Library,MVI_3311,Places__29. Library__MVI_3311.npy,0
Places,29. Library,MVI_3312,Places__29. Library__MVI_3312.npy,1
Places,29. Library,MVI_3313,Places__29. Library__MVI_3313.npy,2
Places,29. Library,MVI_3314,Places__29. Library__MVI_3314.npy,3
Places,29. Library,MVI_3389,Places__29. Library__MVI_3389.npy,4
Places,29. Library,MVI_3390,Places__29. Library__MVI_3390.npy,5
Places,29. Library,MVI_3391,Places__29. Library__MVI_3391.npy,6
Places,29. Library,MVI_3392,Places__29. Library__MVI_3392.npy,7
Places,29. Library,MVI_3476,Places__29. Library__MVI_3476.npy,8
Places,29. Library,MVI_3477,Places__29. Library__MVI_3477.npy,9
Places,29. Library,MVI_3478,Places__29. Library__MVI_3478.npy,10
Places,29. Library,MVI_3479,Places__29. Library__MVI_3479.npy,11
Places,29. Library,MVI_3556,Places__29. Library__MVI_3556.npy,12
Places,29. Library,MVI_3557,Places__29. Library__MVI_3557.npy,13
Places,29. Library,MVI_3558,Places__29. Library__MVI_3558.npy,14
Places,29. Library,MVI_3559,Places__29. Library__MVI_3559.npy,0
Places,29. Library,MVI_3665,Places__29. Library__MVI_3665.npy,1
Places,29. Library,MVI_3666,Places__29. Library__MVI_3666.npy,2
Places,29. Library,MVI_3667,Places__29. Library__MVI_3667.npy,3
Places,29. Library,MVI_3668,Places__29. Library__MVI_3668.npy,4
Places,30. Hospital,MVI_3315,Places__30. Hospital__MVI_3315.npy,0
Places,30. Hospital,MVI_3316,Places__30. Hospital__MVI_3316.npy,1
Places,30. Hospital,MVI_3317,Places__30. Hospital__MVI_3317.npy,2
Places,30. Hospital,MVI_3318,Places__30. Hospital__MVI_3318.npy,3
Places,30. Hospital,MVI_3397,Places__30. Hospital__MVI_3397.npy,4
Places,30. Hospital,MVI_3398,Places__30. Hospital__MVI_3398.npy,5
Places,30. Hospital,MVI_3399,Places__30. Hospital__MVI_3399.npy,6
Places,30. Hospital,MVI_3400,Places__30. Hospital__MVI_3400.npy,7
Places,30. Hospital,MVI_3480,Places__30. Hospital__MVI_3480.npy,8
Places,30. Hospital,MVI_3481,Places__30. Hospital__MVI_3481.npy,9
Places,30. Hospital,MVI_3482,Places__30. Hospital__MVI_3482.npy,10
Places,30. Hospital,MVI_3483,Places__30. Hospital__MVI_3483.npy,11
Places,30. Hospital,MVI_3560,Places__30. Hospital__MVI_3560.npy,12
Places,30. Hospital,MVI_3561,Places__30. Hospital__MVI_3561.npy,13
Places,30. Hospital,MVI_3562,Places__30. Hospital__MVI_3562.npy,14
Places,30. Hospital,MVI_3563,Places__30. Hospital__MVI_3563.npy,0
Places,30. Hospital,MVI_3638,Places__30. Hospital__MVI_3638.npy,1
Places,30. Hospital,MVI_3639,Places__30. Hospital__MVI_3639.npy,2
Places,30. Hospital,MVI_3640,Places__30. Hospital__MVI_3640.npy,3
Places,30. Hospital,MVI_3641,Places__30. Hospital__MVI_3641.npy,4
Places,31. Temple,MVI_3646,Places__31. Temple__MVI_3646.npy,5
Places,31. Temple,MVI_3319,Places__31. Temple__MVI_3319.npy,0
Places,31. Temple,MVI_3320,Places__31. Temple__MVI_3320.npy,1
Places,31. Temple,MVI_3321,Places__31. Temple__MVI_3321.npy,2
Places,31. Temple,MVI_3322,Places__31. Temple__MVI_3322.npy,3
Places,31. Temple,MVI_3401,Places__31. Temple__MVI_3401.npy,4
Places,31. Temple,MVI_3402,Places__31. Temple__MVI_3402.npy,5
Places,31. Temple,MVI_3403,Places__31. Temple__MVI_3403.npy,6
Places,31. Temple,MVI_3404,Places__31. Temple__MVI_3404.npy,7
Places,31. Temple,MVI_3484,Places__31. Temple__MVI_3484.npy,8
Places,31. Temple,MVI_3485,Places__31. Temple__MVI_3485.npy,9
Places,31. Temple,MVI_3486,Places__31. Temple__MVI_3486.npy,10
Places,31. Temple,MVI_3487,Places__31. Temple__MVI_3487.npy,11
Places,31. Temple,MVI_3564,Places__31. Temple__MVI_3564.npy,12
Places,31. Temple,MVI_3565,Places__31. Temple__MVI_3565.npy,13
Places,31. Temple,MVI_3566,Places__31. Temple__MVI_3566.npy,14
Places,31. Temple,MVI_3567,Places__31. Temple__MVI_3567.npy,0
Places,31. Temple,MVI_3642,Places__31. Temple__MVI_3642.npy,1
Places,31. Temple,MVI_3643,Places__31. Temple__MVI_3643.npy,2
Places,31. Temple,MVI_3644,Places__31. Temple__MVI_3644.npy,3
Places,31. Temple,MVI_3645,Places__31. Temple__MVI_3645.npy,4
Places,32. Market,MVI_3409,Places__32. Market__MVI_3409.npy,8
Places,32. Market,MVI_3323,Places__32. Market__MVI_3323.npy,0
Places,32. Market,MVI_3324,Places__32. Market__MVI_3324.npy,1
Places,32. Market,MVI_3325,Places__32. Market__MVI_3325.npy,2
Places,32. Market,MVI_3326,Places__32. Market__MVI_3326.npy,3
Places,32. Market,MVI_3405,Places__32. Market__MVI_3405.npy,4
Places,32. Market,MVI_3406,Places__32. Market__MVI_3406.npy,5
Places,32. Market,MVI_3407,Places__32. Market__MVI_3407.npy,6
Places,32. Market,MVI_3408,Places__32. Market__MVI_3408.npy,7
Places,32. Market,MVI_3488,Places__32. Market__MVI_3488.npy,9
Places,32. Market,MVI_3489,Places__32. Market__MVI_3489.npy,10
Places,32. Market,MVI_3490,Places__32. Market__MVI_3490.npy,11
Places,32. Market,MVI_3491,Places__32. Market__MVI_3491.npy,12
Places,32. Market,MVI_3569,Places__32. Market__MVI_3569.npy,13
Places,32. Market,MVI_3570,Places__32. Market__MVI_3570.npy,14
Places,32. Market,MVI_3571,Places__32. Market__MVI_3571.npy,0
Places,32. Market,MVI_3572,Places__32. Market__MVI_3572.npy,1
Places,32. Market,MVI_3647,Places__32. Market__MVI_3647.npy,2
Places,32. Market,MVI_3648,Places__32. Market__MVI_3648.npy,3
Places,32. Market,MVI_3649,Places__32. Market__MVI_3649.npy,4
Places,32. Market,MVI_3650,Places__32. Market__MVI_3650.npy,5
Places,33. India,MVI_3655,Places__33. India__MVI_3655.npy,5
Places,33. India,MVI_3327,Places__33. India__MVI_3327.npy,0
Places,33. India,MVI_3328,Places__33. India__MVI_3328.npy,1
Places,33. India,MVI_3329,Places__33. India__MVI_3329.npy,2
Places,33. India,MVI_3330,Places__33. India__MVI_3330.npy,3
Places,33. India,MVI_3410,Places__33. India__MVI_3410.npy,4
Places,33. India,MVI_3411,Places__33. India__MVI_3411.npy,5
Places,33. India,MVI_3412,Places__33. India__MVI_3412.npy,6
Places,33. India,MVI_3413,Places__33. India__MVI_3413.npy,7
Places,33. India,MVI_3492,Places__33. India__MVI_3492.npy,8
Places,33. India,MVI_3493,Places__33. India__MVI_3493.npy,9
Places,33. India,MVI_3494,Places__33. India__MVI_3494.npy,10
Places,33. India,MVI_3495,Places__33. India__MVI_3495.npy,11
Places,33. India,MVI_3573,Places__33. India__MVI_3573.npy,12
Places,33. India,MVI_3574,Places__33. India__MVI_3574.npy,13
Places,33. India,MVI_3575,Places__33. India__MVI_3575.npy,14
Places,33. India,MVI_3576,Places__33. India__MVI_3576.npy,0
Places,33. India,MVI_3651,Places__33. India__MVI_3651.npy,1
Places,33. India,MVI_3652,Places__33. India__MVI_3652.npy,2
Places,33. India,MVI_3653,Places__33. India__MVI_3653.npy,3
Places,33. India,MVI_3654,Places__33. India__MVI_3654.npy,4
Places,34. Ground,MVI_3660,Places__34. Ground__MVI_3660.npy,5
Places,34. Ground,MVI_3331,Places__34. Ground__MVI_3331.npy,0
Places,34. Ground,MVI_3332,Places__34. Ground__MVI_3332.npy,1
Places,34. Ground,MVI_3333,Places__34. Ground__MVI_3333.npy,2
Places,34. Ground,MVI_3334,Places__34. Ground__MVI_3334.npy,3
Places,34. Ground,MVI_3414,Places__34. Ground__MVI_3414.npy,4
Places,34. Ground,MVI_3415,Places__34. Ground__MVI_3415.npy,5
Places,34. Ground,MVI_3416,Places__34. Ground__MVI_3416.npy,6
Places,34. Ground,MVI_3417,Places__34. Ground__MVI_3417.npy,7
Places,34. Ground,MVI_3496,Places__34. Ground__MVI_3496.npy,8
Places,34. Ground,MVI_3497,Places__34. Ground__MVI_3497.npy,9
Places,34. Ground,MVI_3498,Places__34. Ground__MVI_3498.npy,10
Places,34. Ground,MVI_3499,Places__34. Ground__MVI_3499.npy,11
Places,34. Ground,MVI_3577,Places__34. Ground__MVI_3577.npy,12
Places,34. Ground,MVI_3578,Places__34. Ground__MVI_3578.npy,13
Places,34. Ground,MVI_3579,Places__34. Ground__MVI_3579.npy,14
Places,34. Ground,MVI_3580,Places__34. Ground__MVI_3580.npy,0
Places,34. Ground,MVI_3656,Places__34. Ground__MVI_3656.npy,1
Places,34. Ground,MVI_3657,Places__34. Ground__MVI_3657.npy,2
Places,34. Ground,MVI_3658,Places__34. Ground__MVI_3658.npy,3
Places,34. Ground,MVI_3659,Places__34. Ground__MVI_3659.npy,4
Places,35. Bank,MVI_3339,Places__35. Bank__MVI_3339.npy,4
Places,35. Bank,MVI_3420,Places__35. Bank__MVI_3420.npy,6
Places,35. Bank,MVI_3335,Places__35. Bank__MVI_3335.npy,0
Places,35. Bank,MVI_3336,Places__35. Bank__MVI_3336.npy,1
Places,35. Bank,MVI_3337,Places__35. Bank__MVI_3337.npy,2
Places,35. Bank,MVI_3338,Places__35. Bank__MVI_3338.npy,3
Places,35. Bank,MVI_3419,Places__35. Bank__MVI_3419.npy,5
Places,35. Bank,MVI_3421,Places__35. Bank__MVI_3421.npy,7
Places,35. Bank,MVI_3422,Places__35. Bank__MVI_3422.npy,8
Places,35. Bank,MVI_3423,Places__35. Bank__MVI_3423.npy,9
Places,35. Bank,MVI_3500,Places__35. Bank__MVI_3500.npy,10
Places,35. Bank,MVI_3501,Places__35. Bank__MVI_3501.npy,11
Places,35. Bank,MVI_3502,Places__35. Bank__MVI_3502.npy,12
Places,35. Bank,MVI_3503,Places__35. Bank__MVI_3503.npy,13
Places,35. Bank,MVI_3581,Places__35. Bank__MVI_3581.npy,14
Places,35. Bank,MVI_3582,Places__35. Bank__MVI_3582.npy,0
Places,35. Bank,MVI_3583,Places__35. Bank__MVI_3583.npy,1
Places,35. Bank,MVI_3584,Places__35. Bank__MVI_3584.npy,2
Places,35. Bank,MVI_3661,Places__35. Bank__MVI_3661.npy,3
Places,35. Bank,MVI_3662,Places__35. Bank__MVI_3662.npy,4
Places,35. Bank,MVI_3663,Places__35. Bank__MVI_3663.npy,5
Places,35. Bank,MVI_3664,Places__35. Bank__MVI_3664.npy,6
Places,36. Location,MVI_3429,Places__36. Location__MVI_3429.npy,8
Places,36. Location,MVI_3674,Places__36. Location__MVI_3674.npy,6
Places,36. Location,MVI_3341,Places__36. Location__MVI_3341.npy,0
Places,36. Location,MVI_3342,Places__36. Location__MVI_3342.npy,1
Places,36. Location,MVI_3343,Places__36. Location__MVI_3343.npy,2
Places,36. Location,MVI_3344,Places__36. Location__MVI_3344.npy,3
Places,36. Location,MVI_3425,Places__36. Location__MVI_3425.npy,4
Places,36. Location,MVI_3426,Places__36. Location__MVI_3426.npy,5
Places,36. Location,MVI_3427,Places__36. Location__MVI_3427.npy,6
Places,36. Location,MVI_3428,Places__36. Location__MVI_3428.npy,7
Places,36. Location,MVI_3504,Places__36. Location__MVI_3504.npy,9
Places,36. Location,MVI_3505,Places__36. Location__MVI_3505.npy,10
Places,36. Location,MVI_3506,Places__36. Location__MVI_3506.npy,11
Places,36. Location,MVI_3507,Places__36. Location__MVI_3507.npy,12
Places,36. Location,MVI_3585,Places__36. Location__MVI_3585.npy,13
Places,36. Location,MVI_3586,Places__36. Location__MVI_3586.npy,14
Places,36. Location,MVI_3587,Places__36. Location__MVI_3587.npy,0
Places,36. Location,MVI_3588,Places__36. Location__MVI_3588.npy,1
Places,36. Location,MVI_3669,Places__36. Location__MVI_3669.npy,2
Places,36. Location,MVI_3671,Places__36. Location__MVI_3671.npy,3
Places,36. Location,MVI_3672,Places__36. Location__MVI_3672.npy,4
Places,36. Location,MVI_3673,Places__36. Location__MVI_3673.npy,5
Pronouns,40. I,MVI_0001,Pronouns__40. I__MVI_0001.npy,0
Pronouns,40. I,MVI_0002,Pronouns__40. I__MVI_0002.npy,1
Pronouns,40. I,MVI_0003,Pronouns__40. I__MVI_0003.npy,2
Pronouns,40. I,MVI_0012,Pronouns__40. I__MVI_0012.npy,3
Pronouns,40. I,MVI_0013,Pronouns__40. I__MVI_0013.npy,4
Pronouns,40. I,MVI_0014,Pronouns__40. I__MVI_0014.npy,5
Pronouns,40. I,MVI_0064,Pronouns__40. I__MVI_0064.npy,6
Pronouns,40. I,MVI_0065,Pronouns__40. I__MVI_0065.npy,7
Pronouns,40. I,MVI_0066,Pronouns__40. I__MVI_0066.npy,8
Pronouns,40. I,MVI_9878,Pronouns__40. I__MVI_9878.npy,9
Pronouns,40. I,MVI_9879,Pronouns__40. I__MVI_9879.npy,10
Pronouns,40. I,MVI_9880,Pronouns__40. I__MVI_9880.npy,11
Pronouns,40. I,MVI_9881,Pronouns__40. I__MVI_9881.npy,12
Pronouns,40. I,MVI_9918,Pronouns__40. I__MVI_9918.npy,13
Pronouns,40. I,MVI_9919,Pronouns__40. I__MVI_9919.npy,14
Pronouns,40. I,MVI_9920,Pronouns__40. I__MVI_9920.npy,0
Pronouns,40. I,MVI_9922,Pronouns__40. I__MVI_9922.npy,1
Pronouns,40. I,MVI_9957,Pronouns__40. I__MVI_9957.npy,2
Pronouns,40. I,MVI_9958,Pronouns__40. I__MVI_9958.npy,3
Pronouns,40. I,MVI_9959,Pronouns__40. I__MVI_9959.npy,4
Pronouns,40. I,MVI_9995,Pronouns__40. I__MVI_9995.npy,5
Pronouns,41. you,MVI_0015,Pronouns__41. you__MVI_0015.npy,0
Pronouns,41. you,MVI_0016,Pronouns__41. you__MVI_0016.npy,1
Pronouns,41. you,MVI_0017,Pronouns__41. you__MVI_0017.npy,2
Pronouns,41. you,MVI_0067,Pronouns__41. you__MVI_0067.npy,3
Pronouns,41. you,MVI_0068,Pronouns__41. you__MVI_0068.npy,4
Pronouns,41. you,MVI_0069,Pronouns__41. you__MVI_0069.npy,5
Pronouns,41. you,MVI_9885,Pronouns__41. you__MVI_9885.npy,6
Pronouns,41. you,MVI_9886,Pronouns__41. you__MVI_9886.npy,7
Pronouns,41. you,MVI_9887,Pronouns__41. you__MVI_9887.npy,8
Pronouns,41. you,MVI_9888,Pronouns__41. you__MVI_9888.npy,9
Pronouns,41. you,MVI_9923,Pronouns__41. you__MVI_9923.npy,10
Pronouns,41. you,MVI_9924,Pronouns__41. you__MVI_9924.npy,11
Pronouns,41. you,MVI_9925,Pronouns__41. you__MVI_9925.npy,12
Pronouns,41. you,MVI_9926,Pronouns__41. you__MVI_9926.npy,13
Pronouns,41. you,MVI_9960,Pronouns__41. you__MVI_9960.npy,14
Pronouns,41. you,MVI_9961,Pronouns__41. you__MVI_9961.npy,0
Pronouns,41. you,MVI_9962,Pronouns__41. you__MVI_9962.npy,1
Pronouns,41. you,MVI_9996,Pronouns__41. you__MVI_9996.npy,2
Pronouns,41. you,MVI_9997,Pronouns__41. you__MVI_9997.npy,3
Pronouns,41. you,MVI_9998,Pronouns__41. you__MVI_9998.npy,4
Pronouns,41. you,MVI_9999,Pronouns__41. you__MVI_9999.npy,5
Pronouns,42. he,MVI_0005,Pronouns__42. he__MVI_0005.npy,0
Pronouns,42. he,MVI_0006,Pronouns__42. he__MVI_0006.npy,1
Pronouns,42. he,MVI_0007,Pronouns__42. he__MVI_0007.npy,2
Pronouns,42. he,MVI_0008,Pronouns__42. he__MVI_0008.npy,3
Pronouns,42. he,MVI_0018,Pronouns__42. he__MVI_0018.npy,4
Pronouns,42. he,MVI_0019,Pronouns__42. he__MVI_0019.npy,5
Pronouns,42. he,MVI_0020,Pronouns__42. he__MVI_0020.npy,6
Pronouns,42. he,MVI_0070,Pronouns__42. he__MVI_0070.npy,7
Pronouns,42. he,MVI_0071,Pronouns__42. he__MVI_0071.npy,8
Pronouns,42. he,MVI_0072,Pronouns__42. he__MVI_0072.npy,9
Pronouns,42. he,MVI_9889,Pronouns__42. he__MVI_9889.npy,10
Pronouns,42. he,MVI_9890,Pronouns__42. he__MVI_9890.npy,11
Pronouns,42. he,MVI_9891,Pronouns__42. he__MVI_9891.npy,12
Pronouns,42. he,MVI_9892,Pronouns__42. he__MVI_9892.npy,13
Pronouns,42. he,MVI_9927,Pronouns__42. he__MVI_9927.npy,14
Pronouns,42. he,MVI_9928,Pronouns__42. he__MVI_9928.npy,0
Pronouns,42. he,MVI_9930,Pronouns__42. he__MVI_9930.npy,1
Pronouns,42. he,MVI_9931,Pronouns__42. he__MVI_9931.npy,2
Pronouns,42. he,MVI_9963,Pronouns__42. he__MVI_9963.npy,3
Pronouns,42. he,MVI_9964,Pronouns__42. he__MVI_9964.npy,4
Pronouns,42. he,MVI_9965,Pronouns__42. he__MVI_9965.npy,5
Pronouns,43. she,MVI_0009,Pronouns__43. she__MVI_0009.npy,0
Pronouns,43. she,MVI_0010,Pronouns__43. she__MVI_0010.npy,1
Pronouns,43. she,MVI_0011,Pronouns__43. she__MVI_0011.npy,2
Pronouns,43. she,MVI_0012,Pronouns__43. she__MVI_0012.npy,3
Pronouns,43. she,MVI_0021,Pronouns__43. she__MVI_0021.npy,4
Pronouns,43. she,MVI_0022,Pronouns__43. she__MVI_0022.npy,5
Pronouns,43. she,MVI_0023,Pronouns__43. she__MVI_0023.npy,6
Pronouns,43. she,MVI_0073,Pronouns__43. she__MVI_0073.npy,7
Pronouns,43. she,MVI_0074,Pronouns__43. she__MVI_0074.npy,8
Pronouns,43. she,MVI_0075,Pronouns__43. she__MVI_0075.npy,9
Pronouns,43. she,MVI_9893,Pronouns__43. she__MVI_9893.npy,10
Pronouns,43. she,MVI_9894,Pronouns__43. she__MVI_9894.npy,11
Pronouns,43. she,MVI_9895,Pronouns__43. she__MVI_9895.npy,12
Pronouns,43. she,MVI_9896,Pronouns__43. she__MVI_9896.npy,13
Pronouns,43. she,MVI_9932,Pronouns__43. she__MVI_9932.npy,14
Pronouns,43. she,MVI_9933,Pronouns__43. she__MVI_9933.npy,0
Pronouns,43. she,MVI_9934,Pronouns__43. she__MVI_9934.npy,1
Pronouns,43. she,MVI_9935,Pronouns__43. she__MVI_9935.npy,2
Pronouns,43. she,MVI_9966,Pronouns__43. she__MVI_9966.npy,3
Pronouns,43. she,MVI_9967,Pronouns__43. she__MVI_9967.npy,4
Pronouns,43. she,MVI_9968,Pronouns__43. she__MVI_9968.npy,5
Pronouns,44. it,MVI_0013,Pronouns__44. it__MVI_0013.npy,0
Pronouns,44. it,MVI_0014,Pronouns__44. it__MVI_0014.npy,1
Pronouns,44. it,MVI_0015,Pronouns__44. it__MVI_0015.npy,2
Pronouns,44. it,MVI_0016,Pronouns__44. it__MVI_0016.npy,3
Pronouns,44. it,MVI_0024,Pronouns__44. it__MVI_0024.npy,4
Pronouns,44. it,MVI_0025,Pronouns__44. it__MVI_0025.npy,5
Pronouns,44. it,MVI_0026,Pronouns__44. it__MVI_0026.npy,6
Pronouns,44. it,MVI_0076,Pronouns__44. it__MVI_0076.npy,7
Pronouns,44. it,MVI_0077,Pronouns__44. it__MVI_0077.npy,8
Pronouns,44. it,MVI_0078,Pronouns__44. it__MVI_0078.npy,9
Pronouns,44. it,MVI_9897,Pronouns__44. it__MVI_9897.npy,10
Pronouns,44. it,MVI_9898,Pronouns__44. it__MVI_9898.npy,11
Pronouns,44. it,MVI_9899,Pronouns__44. it__MVI_9899.npy,12
Pronouns,44. it,MVI_9900,Pronouns__44. it__MVI_9900.npy,13
Pronouns,44. it,MVI_9936,Pronouns__44. it__MVI_9936.npy,14
Pronouns,44. it,MVI_9937,Pronouns__44. it__MVI_9937.npy,0
Pronouns,44. it,MVI_9938,Pronouns__44. it__MVI_9938.npy,1
Pronouns,44. it,MVI_9939,Pronouns__44. it__MVI_9939.npy,2
Pronouns,44. it,MVI_9969,Pronouns__44. it__MVI_9969.npy,3
Pronouns,44. it,MVI_9970,Pronouns__44. it__MVI_9970.npy,4
Pronouns,44. it,MVI_9971,Pronouns__44. it__MVI_9971.npy,5
Pronouns,45. we,MVI_0017,Pronouns__45. we__MVI_0017.npy,0
Pronouns,45. we,MVI_0018,Pronouns__45. we__MVI_0018.npy,1
Pronouns,45. we,MVI_0019,Pronouns__45. we__MVI_0019.npy,2
Pronouns,45. we,MVI_0020,Pronouns__45. we__MVI_0020.npy,3
Pronouns,45. we,MVI_0027,Pronouns__45. we__MVI_0027.npy,4
Pronouns,45. we,MVI_0028,Pronouns__45. we__MVI_0028.npy,5
Pronouns,45. we,MVI_0029,Pronouns__45. we__MVI_0029.npy,6
Pronouns,45. we,MVI_0079,Pronouns__45. we__MVI_0079.npy,7
Pronouns,45. we,MVI_0080,Pronouns__45. we__MVI_0080.npy,8
Pronouns,45. we,MVI_0081,Pronouns__45. we__MVI_0081.npy,9
Pronouns,45. we,MVI_9901,Pronouns__45. we__MVI_9901.npy,10
Pronouns,45. we,MVI_9902,Pronouns__45. we__MVI_9902.npy,11
Pronouns,45. we,MVI_9903,Pronouns__45. we__MVI_9903.npy,12
Pronouns,45. we,MVI_9904,Pronouns__45. we__MVI_9904.npy,13
Pronouns,45. we,MVI_9940,Pronouns__45. we__MVI_9940.npy,14
Pronouns,45. we,MVI_9941,Pronouns__45. we__MVI_9941.npy,0
Pronouns,45. we,MVI_9942,Pronouns__45. we__MVI_9942.npy,1
